epoch,step,test/AP/0.5kg,test/AP/1.5kg,test/AP/10kg,test/AP/15kg,test/AP/1kg,test/AP/2.5kg,test/AP/20kg,test/AP/25kg,test/AP/2kg,test/AP/5kg,test/AP/zacisk,test/F1,test/loss,test/mAP_50,test/mAP_50_95,test/mAP_75,test/mAR,test/precision,test/recall,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_aux,train/loss_ce,train/loss_ce_aux,train/loss_giou,train/loss_giou_aux,train/lr,train/lr_max,train/lr_min,val/AP/0.5kg,val/AP/1.5kg,val/AP/10kg,val/AP/15kg,val/AP/1kg,val/AP/2.5kg,val/AP/20kg,val/AP/25kg,val/AP/2kg,val/AP/5kg,val/AP/zacisk,val/F1,val/ema_AP/0.5kg,val/ema_AP/1.5kg,val/ema_AP/10kg,val/ema_AP/15kg,val/ema_AP/1kg,val/ema_AP/2.5kg,val/ema_AP/20kg,val/ema_AP/25kg,val/ema_AP/2kg,val/ema_AP/5kg,val/ema_AP/zacisk,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAP_75,val/ema_mAR,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
19,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7626119256019592,0.8251513242721558,0.8777174949645996,0.924715518951416,0.6748575568199158,0.7422078847885132,0.9201072454452515,0.9399037957191467,0.723690390586853,0.7257385849952698,0.858185887336731,0.968207061290741,0.75850510597229,0.8270801305770874,0.8774507641792297,0.9263874888420105,0.6740238070487976,0.7412555813789368,0.9180180430412292,0.9391466379165649,0.721537709236145,0.7266402244567871,0.8584685325622559,0.9836345314979553,0.8153194785118103,0.9401304125785828,0.8715541958808899,0.9836345314979553,0.8153194785118103,0.9401304125785828,0.8715541958808899,0.9689995050430298,0.9740424752235413
19,1579,,,,,,,,,,,,,,,,,,,,64.0490493774414,64.4667739868164,63.999210357666016,63.65189743041992,0.23371197283267975,2.231045961380005,0.012886913493275642,0.05541860684752464,0.2651544511318207,0.9397586584091187,0.07470624893903732,0.267596572637558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7640596628189087,0.8331888914108276,0.8761575818061829,0.9275447130203247,0.6775108575820923,0.7432988286018372,0.9196525812149048,0.9374097585678101,0.7240614891052246,0.7302194833755493,0.8595407009124756,0.9690655469894409,0.7696142792701721,0.8392977118492126,0.874864399433136,0.9287019968032837,0.6809979677200317,0.7453420758247375,0.9212871789932251,0.9356728196144104,0.726585328578949,0.7337987422943115,0.8606128692626953,0.982840359210968,0.8197068572044373,0.945662260055542,0.8754345774650574,0.982840359210968,0.8197068572044373,0.945662260055542,0.8754345774650574,0.9677705764770508,0.9767749309539795
20,1658,,,,,,,,,,,,,,,,,,,,64.01265716552734,64.2713623046875,63.969146728515625,63.88212203979492,0.2337840050458908,2.0983188152313232,0.012951466254889965,0.048289038240909576,0.25889846682548523,0.8914636373519897,0.07282394170761108,0.24805320799350739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7678226232528687,0.837244987487793,0.8740593194961548,0.9268029928207397,0.6768112182617188,0.7476796507835388,0.920362114906311,0.9351946115493774,0.7244735956192017,0.727816104888916,0.859480619430542,0.9689366221427917,0.7660309672355652,0.8351922035217285,0.8732542395591736,0.924903929233551,0.6726245284080505,0.7500172257423401,0.919437050819397,0.9347164034843445,0.7223618626594543,0.7218335270881653,0.8583484292030334,0.9816768169403076,0.816247284412384,0.9468622207641602,0.872748851776123,0.9816768169403076,0.816247284412384,0.9468622207641602,0.872748851776123,0.9609462022781372,0.9824251532554626
21,1737,,,,,,,,,,,,,,,,,,,,64.09098052978516,64.3259506225586,64.04509735107422,63.71993637084961,0.17143476009368896,2.1514170169830322,0.012952087447047234,0.049387700855731964,0.26668140292167664,0.9092022776603699,0.07537423819303513,0.2565433084964752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7679415345191956,0.8358396291732788,0.8766444325447083,0.9237146973609924,0.6737914085388184,0.750234842300415,0.9184852838516235,0.9354285001754761,0.7240055799484253,0.7206203937530518,0.8552131652832031,0.9699394702911377,0.7698521018028259,0.8364870548248291,0.8800346255302429,0.9225254654884338,0.674958348274231,0.7504525184631348,0.9175334572792053,0.9361406564712524,0.725649356842041,0.7194072604179382,0.8520779013633728,0.9819907546043396,0.8168289661407471,0.9489272236824036,0.872485339641571,0.9819907546043396,0.8168289661407471,0.9489272236824036,0.872485339641571,0.9716460704803467,0.9748154878616333
22,1816,,,,,,,,,,,,,,,,,,,,64.0213623046875,64.06883239746094,63.98813247680664,63.81724548339844,0.18743467330932617,2.168604612350464,0.012828814797103405,0.05017991364002228,0.2651033401489258,0.9165636897087097,0.07501129806041718,0.26093605160713196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7738661766052246,0.8384238481521606,0.8766158819198608,0.9237172603607178,0.690696120262146,0.7520086765289307,0.917310357093811,0.9374050498008728,0.7308030724525452,0.7234439849853516,0.8549858331680298,0.9723104238510132,0.7778801918029785,0.8403606414794922,0.873197078704834,0.9249091148376465,0.706433892250061,0.7535648345947266,0.917087197303772,0.9386694431304932,0.7359567880630493,0.7274806499481201,0.8578938245773315,0.9889975786209106,0.8230394124984741,0.9597015976905823,0.8719049692153931,0.9889975786209106,0.8230394124984741,0.9597015976905823,0.8719049692153931,0.9658986926078796,0.9843370318412781
23,1895,,,,,,,,,,,,,,,,,,,,64.03797149658203,64.3045883178711,63.989715576171875,63.965980529785156,0.22408583760261536,2.0621392726898193,0.012318101711571217,0.04648115485906601,0.25618478655815125,0.8798410892486572,0.07121733576059341,0.2448410838842392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.782700777053833,0.8413352370262146,0.8761167526245117,0.9241914749145508,0.7030646800994873,0.7536581158638,0.920559287071228,0.9376758933067322,0.733578085899353,0.7261311411857605,0.8585177659988403,0.9706438183784485,0.7875213623046875,0.842309832572937,0.8790363669395447,0.9234738349914551,0.6996954679489136,0.7537513971328735,0.9240313172340393,0.9366823434829712,0.7311994433403015,0.7247816324234009,0.8591417670249939,0.987386167049408,0.8237840533256531,0.9590304493904114,0.8740943074226379,0.987386167049408,0.8237840533256531,0.9590304493904114,0.8740943074226379,0.9697415828704834,0.9779190421104431
24,1974,,,,,,,,,,,,,,,,,,,,63.99129867553711,64.09098052978516,63.9754753112793,63.81803894042969,0.25640976428985596,2.092154026031494,0.012080278247594833,0.04804832860827446,0.2577916383743286,0.8921489715576172,0.07138589024543762,0.2493991106748581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7833141088485718,0.8403826951980591,0.8803805112838745,0.9262306094169617,0.6866099834442139,0.7513178586959839,0.9209556579589844,0.9367059469223022,0.720761775970459,0.727005124092102,0.8588746786117554,0.9685161709785461,0.7791067957878113,0.8384556174278259,0.8817247152328491,0.9289873838424683,0.6735245585441589,0.748884379863739,0.9178800582885742,0.9367295503616333,0.7103240489959717,0.7292285561561584,0.8586076498031616,0.9833109974861145,0.8184957504272461,0.9520941972732544,0.8710128664970398,0.9833109974861145,0.8184957504272461,0.9520941972732544,0.8710128664970398,0.9694153666496277,0.9744480848312378
25,2053,,,,,,,,,,,,,,,,,,,,64.01028442382812,64.292724609375,64.01424407958984,63.79667663574219,0.3361869156360626,2.0846238136291504,0.01188372541218996,0.04648475721478462,0.2576177716255188,0.8987412452697754,0.07164682447910309,0.24656440317630768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77884840965271,0.8394110202789307,0.8778531551361084,0.9238833785057068,0.6662074327468872,0.7518868446350098,0.9143880605697632,0.9373188018798828,0.7076070308685303,0.7301316857337952,0.8609100580215454,0.9605251550674438,0.7785900831222534,0.8403663635253906,0.8739815950393677,0.9187793731689453,0.6588903665542603,0.7548893690109253,0.9108960032463074,0.9379079937934875,0.7048899531364441,0.7310348153114319,0.8632124066352844,0.9808652400970459,0.8157671093940735,0.9531775116920471,0.8712536096572876,0.9808652400970459,0.8157671093940735,0.9531775116920471,0.8712536096572876,0.9607301354408264,0.9680044651031494
26,2132,,,,,,,,,,,,,,,,,,,,64.05142211914062,64.39082336425781,63.98892593383789,63.93354415893555,0.24749471247196198,2.100442409515381,0.011954039335250854,0.047786418348550797,0.2570224106311798,0.9068976044654846,0.07147221267223358,0.2474382370710373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7753255367279053,0.8431695699691772,0.8761141896247864,0.9155418872833252,0.6740636825561523,0.7574700117111206,0.9123188257217407,0.9351617097854614,0.7152634263038635,0.7361317276954651,0.8634008169174194,0.9628012776374817,0.7720609307289124,0.8459728360176086,0.8782467842102051,0.9123043417930603,0.6892370581626892,0.7600507140159607,0.9137415885925293,0.9324154853820801,0.725636899471283,0.7412286400794983,0.8635891675949097,0.9868319034576416,0.8213167786598206,0.9584090113639832,0.8717480897903442,0.9868319034576416,0.8213167786598206,0.9584090113639832,0.8717480897903442,0.9647443890571594,0.968036413192749
27,2211,,,,,,,,,,,,,,,,,,,,64.06407928466797,64.33623504638672,64.03718566894531,63.64082336425781,0.14888951182365417,2.187922716140747,0.012323609553277493,0.053537916392087936,0.25760790705680847,0.9356870055198669,0.07201650738716125,0.2606431543827057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7753766775131226,0.8450397253036499,0.8856140375137329,0.9101113080978394,0.6937360763549805,0.7590665817260742,0.9138525128364563,0.9330887794494629,0.7313277721405029,0.7403938174247742,0.8607378005981445,0.9629939794540405,0.778692364692688,0.8441066145896912,0.892981231212616,0.9079182147979736,0.6982351541519165,0.758082389831543,0.9139634370803833,0.9337620735168457,0.7370185852050781,0.73955899477005,0.8578863739967346,0.9876599311828613,0.8238368630409241,0.9571941494941711,0.8728523850440979,0.9876599311828613,0.8238368630409241,0.9571941494941711,0.8728523850440979,0.9682241678237915,0.9648457765579224
28,2290,,,,,,,,,,,,,,,,,,,,64.0292739868164,64.28639221191406,64.0,63.950157165527344,0.16706906259059906,2.1453258991241455,0.013248054310679436,0.052772436290979385,0.25843217968940735,0.900319516658783,0.07335750758647919,0.254878431558609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7811709642410278,0.841540515422821,0.8909940719604492,0.907802939414978,0.7175469398498535,0.7580503225326538,0.915573000907898,0.9367820620536804,0.739708662033081,0.7392884492874146,0.8593227863311768,0.9671558141708374,0.7836495041847229,0.8389744162559509,0.8890069723129272,0.9076876640319824,0.7368586659431458,0.7580182552337646,0.9171825051307678,0.9398020505905151,0.7423987984657288,0.7390179634094238,0.8607592582702637,0.9920528531074524,0.8284869194030762,0.9674749374389648,0.8730658888816833,0.9920528531074524,0.8284869194030762,0.9674749374389648,0.8730658888816833,0.9682261943817139,0.9727725982666016
29,2369,,,,,,,,,,,,,,,,,,,,63.93037796020508,64.09414672851562,63.917720794677734,63.57832336425781,0.24260185658931732,2.1885855197906494,0.012717979028820992,0.05306808277964592,0.2632761597633362,0.926364004611969,0.07389093190431595,0.2611165940761566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7799643278121948,0.8357937335968018,0.8864914178848267,0.916431188583374,0.7396318912506104,0.7560805082321167,0.9171203374862671,0.9411183595657349,0.738461971282959,0.7354906797409058,0.8597748279571533,0.9631862640380859,0.7762792110443115,0.8326129913330078,0.8839759230613708,0.9251747727394104,0.7424050569534302,0.7541428208351135,0.9170581102371216,0.9424346685409546,0.7345251441001892,0.7319633364677429,0.8587903380393982,0.9915964007377625,0.827214777469635,0.9657561779022217,0.8723927140235901,0.9915964007377625,0.827214777469635,0.9657561779022217,0.8723927140235901,0.9615275859832764,0.9721221923828125
30,2448,,,,,,,,,,,,,,,,,,,,63.971519470214844,64.34651947021484,63.93196105957031,63.659019470214844,0.24488714337348938,2.0746984481811523,0.012138210237026215,0.04673055559396744,0.2548423111438751,0.8924679160118103,0.07108775526285172,0.2454344779253006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7755072712898254,0.8355198502540588,0.883802592754364,0.924240231513977,0.7369412779808044,0.7538090348243713,0.9197835326194763,0.9413954615592957,0.7392256855964661,0.722259521484375,0.859578549861908,0.9623896479606628,0.7747353315353394,0.8384267091751099,0.8836292624473572,0.9233056902885437,0.7314774990081787,0.7534752488136292,0.922508955001831,0.9403562545776367,0.7439262270927429,0.7125557661056519,0.8603667616844177,0.9917660355567932,0.8258876204490662,0.963849663734436,0.8703296780586243,0.9917660355567932,0.8258876204490662,0.963849663734436,0.8703296780586243,0.9596420526504517,0.9725926518440247
31,2527,,,,,,,,,,,,,,,,,,,,64.06092071533203,64.25,64.06883239746094,63.77056884765625,0.15718044340610504,2.0454189777374268,0.011582408100366592,0.04770585522055626,0.24947087466716766,0.8764774799346924,0.06924261897802353,0.2422720342874527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7739789485931396,0.839593768119812,0.8835017681121826,0.926426112651825,0.7255381345748901,0.7506765723228455,0.9222036600112915,0.9402145743370056,0.7450084090232849,0.717510461807251,0.8582618236541748,0.9654969573020935,0.7732226252555847,0.8407608270645142,0.8833742141723633,0.9295465350151062,0.7195987105369568,0.7478778958320618,0.9218984246253967,0.9400728940963745,0.7460905909538269,0.7224651575088501,0.8561568856239319,0.9920709133148193,0.8255513310432434,0.9595823287963867,0.8699984550476074,0.9920709133148193,0.8255513310432434,0.9595823287963867,0.8699984550476074,0.9714359045028687,0.9658656120300293
32,2606,,,,,,,,,,,,,,,,,,,,64.05775451660156,64.12657928466797,64.03164672851562,63.85205841064453,0.22041475772857666,2.1009767055511475,0.011430349200963974,0.047742027789354324,0.25156915187835693,0.9118375182151794,0.06995583325624466,0.2508980333805084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7736473083496094,0.8388398289680481,0.884101390838623,0.9306278228759766,0.7077785730361938,0.7496446371078491,0.9210162162780762,0.940090537071228,0.7394063472747803,0.7232964038848877,0.8578613996505737,0.9686992764472961,0.774071991443634,0.836918830871582,0.884828507900238,0.9317090511322021,0.6959584355354309,0.7514113187789917,0.9201340675354004,0.9401081204414368,0.7327220439910889,0.7241277098655701,0.8595659732818604,0.9893203973770142,0.8228687047958374,0.9534162878990173,0.8719995021820068,0.9893203973770142,0.8228687047958374,0.9534162878990173,0.8719995021820068,0.9720192551612854,0.9719938635826111
33,2685,,,,,,,,,,,,,,,,,,,,64.06724548339844,64.25711822509766,64.10997009277344,63.71281814575195,0.18336424231529236,2.120023250579834,0.01163178775459528,0.050759974867105484,0.2511046826839447,0.9123191237449646,0.0698663592338562,0.25245416164398193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7788825631141663,0.8406058549880981,0.8901307582855225,0.9321849942207336,0.7010564804077148,0.7531570196151733,0.9187701940536499,0.9390255212783813,0.730039119720459,0.7240679860115051,0.8600974082946777,0.9663246273994446,0.7836931347846985,0.844292938709259,0.8954329490661621,0.9326609373092651,0.706154465675354,0.754902720451355,0.9174063205718994,0.9379429817199707,0.7273562550544739,0.7240082621574402,0.8606289029121399,0.9885525107383728,0.8258618116378784,0.9543845653533936,0.8737890720367432,0.9885525107383728,0.8258618116378784,0.9543845653533936,0.8737890720367432,0.9700800180435181,0.9692969918251038
34,2764,,,,,,,,,,,,,,,,,,,,64.09414672851562,64.26740264892578,64.06645202636719,64.0917739868164,0.1832675188779831,2.070978879928589,0.012021834030747414,0.048894938081502914,0.2524462342262268,0.8803150653839111,0.07009568065404892,0.24672114849090576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7805405855178833,0.8444100022315979,0.8923519849777222,0.92813640832901,0.7186465859413147,0.755761981010437,0.9145033359527588,0.9363583326339722,0.7336212396621704,0.7198355197906494,0.8624020218849182,0.96785968542099,0.7773880958557129,0.8445270657539368,0.8892709612846375,0.9236118793487549,0.7311387062072754,0.7566211819648743,0.9116002917289734,0.9347737431526184,0.7398862838745117,0.7156627774238586,0.8641751408576965,0.991954505443573,0.8262414932250977,0.9584733843803406,0.8736591339111328,0.991954505443573,0.8262414932250977,0.9584733843803406,0.8736591339111328,0.970085859298706,0.9722693562507629
35,2843,,,,,,,,,,,,,,,,,,,,63.989715576171875,64.1740493774414,63.99604415893555,63.89319610595703,0.15509048104286194,2.0751218795776367,0.012021604925394058,0.04807651787996292,0.2535402178764343,0.879887044429779,0.07108248025178909,0.24951985478401184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7794958353042603,0.8432936668395996,0.8906757831573486,0.924910843372345,0.7325514554977417,0.7568566799163818,0.9099102020263672,0.9354631900787354,0.7437620162963867,0.7245821952819824,0.8640179634094238,0.9708490967750549,0.7816035747528076,0.8420603275299072,0.8920806050300598,0.9262098073959351,0.733964204788208,0.7570921778678894,0.9082201719284058,0.9361526370048523,0.7476377487182617,0.733501672744751,0.8638607263565063,0.992588222026825,0.8293076157569885,0.9656828045845032,0.8763228058815002,0.992588222026825,0.8293076157569885,0.9656828045845032,0.8763228058815002,0.9755805730819702,0.9716153740882874
36,2922,,,,,,,,,,,,,,,,,,,,64.03639221191406,64.31883239746094,63.966773986816406,63.924842834472656,0.13069060444831848,2.0478224754333496,0.01197141595184803,0.04814557358622551,0.25257283449172974,0.8649411797523499,0.07087181508541107,0.2439899444580078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7752687931060791,0.8437808752059937,0.8919339179992676,0.9246730804443359,0.7251126170158386,0.7562456130981445,0.9100318551063538,0.9384152889251709,0.7383204102516174,0.7247569561004639,0.8649184703826904,0.962556779384613,0.7689340114593506,0.8455014824867249,0.8917872309684753,0.9231364130973816,0.7162610292434692,0.7553990483283997,0.9118435382843018,0.9406779408454895,0.7290030717849731,0.7160122990608215,0.8659762740135193,0.9887400269508362,0.8240483999252319,0.9549838900566101,0.8717247247695923,0.9887400269508362,0.8240483999252319,0.9549838900566101,0.8717247247695923,0.9631074666976929,0.9692050218582153
37,3001,,,,,,,,,,,,,,,,,,,,64.10917663574219,64.17009735107422,64.08464813232422,63.85759353637695,0.18709471821784973,1.9954780340194702,0.011738652363419533,0.0453103743493557,0.25026458501815796,0.8490124344825745,0.06908434629440308,0.23639367520809174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7714225053787231,0.8434804677963257,0.8914507031440735,0.9238743782043457,0.7290076613426208,0.7581784725189209,0.9121426343917847,0.939289927482605,0.7341006398200989,0.7165660858154297,0.8659879565238953,0.9599376320838928,0.7739109396934509,0.8414593935012817,0.8911141753196716,0.9246123433113098,0.7417542934417725,0.7609578967094421,0.9124417304992676,0.9379019737243652,0.7391982078552246,0.7171198129653931,0.8659996390342712,0.9915565252304077,0.827860951423645,0.9616765975952148,0.8739151358604431,0.9915565252304077,0.827860951423645,0.9616765975952148,0.8739151358604431,0.9581875205039978,0.9694879651069641
38,3080,,,,,,,,,,,,,,,,,,,,64.1329116821289,64.19303894042969,64.08464813232422,63.969146728515625,0.13834555447101593,2.076035261154175,0.01213317085057497,0.0477403849363327,0.25513726472854614,0.876678466796875,0.07174107432365417,0.2506849467754364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
